name,symbol,website,github,careers,circulating_supply,ID,last_updated,max_supply,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,total_supply,website_slug
NevaCoin,NEVA,https://nevacoin.net/,https://github.com/Nevacoin/nevacoin,,2997785,1200,1527573550,,178118,-0.26,-6.94,-21.75,0.0594167,327.593,1175,2997785,nevacoin
Budbo,BUBO,https://budbo.io/,https://github.com/BudboTokenInternationalLTD,,,2654,1527573579,,,-1.41,-3.74,-21.76,0.0216192,2746.77,1495,200000000,budbo
Bottos,BTO,https://www.bottos.org/,https://github.com/Bottos-project,,477744461,2392,1527573573,,91112079,-1.93,-11.39,-21.77,0.190713,4891790,131,1000000000,bottos
iTicoin,ITI,http://iticoin.com/,https://github.com/sppl/iti,,32000,1671,1527573558,,437056,-0.14,-1.88,-21.83,13.658,44.3956,1097,9999992,iticoin
Zennies,ZENI,http://zeni.zone/,https://github.com/zennies/zennies,,1000812836,1629,1527573557,,668619,-0.16,-16.46,-21.89,0.000668076,16.0498,1071,1000812836,zennies
Theta Token,THETA,https://www.thetatoken.org/,https://github.com/thetatoken,,638596089,2416,1527573573,,107934872,0.02,1.98,-21.91,0.169019,13600700,113,1000000000,theta-token
Monero,XMR,http://www.monero.cc,https://github.com/monero-project/monero,,16078013,328,1527573545,,2410271051,0.05,-8.04,-21.94,149.911,37045800,13,16078013,monero
Aeternity,AE,https://www.aeternity.com/,https://github.com/aeternity,,233020472,1700,1527573558,,684912413,-1.33,-4.84,-21.94,2.93928,10006000,28,273685830,aeternity
Diamond,DMD,http://bit.diamonds,https://github.com/DMDcoin/Diamond,,2797767,77,1527573542,4380000,13302181,-0.16,-6.76,-21.97,4.75457,44436.5,415,2797767,diamond
EmberCoin,EMB,https://www.embercoin.io/,https://github.com/EmberCoin/Ember/,,,1843,1527573561,,,-2.34,-7.67,-21.98,4.96E-07,15212.1,1473,8.61774E+11,embercoin
Namecoin,NMC,https://www.namecoin.org/,https://github.com/namecoin,,14736400,3,1527573541,,24027111,-0.24,-2.24,-22.02,1.63046,207303,300,14736400,namecoin
CampusCoin,CMPCO,https://www.campuscoinproject.org/,https://github.com/campuscoindev/CampusCoin-Source,,413553049,1842,1527573562,1010000000,2084551,-2.11,-10.48,-22.03,0.00504059,14547.7,766,613553049,campuscoin
AquariusCoin,ARCO,http://aquariuscoin.com/,https://github.com/AquariusNetwork/ARCO,,1754912,1247,1527573550,,554691,-0.18,8.95,-22.04,0.316079,255.645,1082,1754912,aquariuscoin
LBRY Credits,LBC,https://lbry.io/,https://github.com/lbryio,,167241196,1298,1527573551,,28376315,-0.38,-4.64,-22.06,0.169673,239575,271,542141200,library-credit
NavCoin,NAV,http://www.navcoin.org/,https://github.com/NAVCoin,,62889552,377,1527573544,,53407631,-0.12,-6.46,-22.11,0.849229,6525530,190,62889552,nav-coin
Neutron,NTRN,http://www.neutroncoin.com/,https://github.com/neutroncoin/neutron,,35942398,894,1527573547,68000000,3460994,-0.2,-5.09,-22.11,0.0962928,5922.6,687,35942398,neutron
DarkLisk,DISK,,https://github.com/diskdev/disk,,,1243,1527573551,,,-0.16,-11.03,-22.11,0.000711889,1.11532,1601,17888425,darklisk
LeaCoin,LEA,,https://github.com/leacoin/LeaCoin,,361197715,892,1527573547,2000000000,154279,-0.16,-2.13,-22.17,0.000427133,513.675,976,361197715,leacoin
CoinonatX,XCXT,https://community.coinonatx.io/,https://github.com/xcxt-community/,,18805914,1889,1527573562,48252000,165385,-0.16,-2.41,-22.18,0.00879433,172.865,1183,18805914,coinonatx
Decred,DCR,https://www.decred.org/,https://github.com/decred,,7145743,1168,1527573550,21000000,624624394,-0.26,-0.71,-22.2,87.4121,4944040,29,7565743,decred
DigitalNote,XDN,http://www.digitalnote.biz/,https://github.com/DigitalNoteXDN,,6906847847,405,1527573545,8589869056,66947731,0.67,-7.25,-22.21,0.00969295,1929370,161,6906847847,digitalnote
NobleCoin,NOBL,https://www.noblemovement.com,https://github.com/NobleCoinNOBL/noblecoin,,2329562593,117,1527573542,,1326712,-0.16,-2.17,-22.23,0.000569511,392.6,1046,2329562593,noblecoin
UGAIN,GAIN,,https://github.com/ugain1/UGAIN-SRC,,,1336,1527573552,,,-0.16,6.29,-22.24,0.00170853,3.50064,1594,,ugain
Breakout,BRK,http://www.breakoutcoin.com/,https://github.com/BreakoutCoin/,,18949258,1286,1527573552,,2708588,-0.16,-3.25,-22.25,0.142939,3584.49,724,18949258,breakout
Machinecoin,MAC,https://machinecoin.io/,https://github.com/machinecoin-project/machinecoin-core,,21435250,812,1527573546,,1031147,-3.3,-16.21,-22.26,0.0481052,2242.22,853,21435250,machinecoin
BenjiRolls,BENJI,http://benjirolls.cf/,https://github.com/BelligerentFool/BenjiRolls,,20276099,1509,1527573555,,57737,-0.16,-12.89,-22.26,0.00284756,271.446,1257,20276099,benjirolls
ZCoin,XZC,https://zcoin.io,https://github.com/zcoinofficial/zcoin/,,4853021,1414,1527573553,21400000,134091389,-0.61,-2.65,-22.27,27.6305,1170170,94,4853021,zcoin
Peculium,PCL,http://peculium.io,https://github.com/PeculiumPCL/Peculium,,984777952,2610,1527573577,,3607567,-1.91,-4.19,-22.31,0.00366333,10694.3,677,14795300000,peculium
Elementrem,ELE,http://www.elementrem.org/,https://github.com/elementrem/,,26114890,1334,1527573552,,446181,-0.16,-13.01,-22.31,0.0170853,2978.67,922,26114890,elementrem
KEY,KEY,https://www.bihu.com/,https://github.com/bihu-id/,,,2713,1527573581,,,-0.51,9.67,-22.4,0.00923346,370657,1407,1E+11,key
Renos,RNS,https://renoscoin.com/,https://github.com/RenosCoin/RenosCoin/,,33356077,1559,1527573555,,831103,-0.16,-11.62,-22.44,0.0249161,96.5502,1061,33356077,renos
Bitcoin Green,BITG,https://www.savebitcoin.io/,https://github.com/bitcoingreen/bitcoingreen,,3368235,2604,1527573578,21000000,18045827,1.34,-2,-22.51,5.35765,51004,348,3368235,bitcoin-green
STK,STK,https://stktoken.com/,https://github.com/STKtoken,,341834575,2493,1527573574,,18558883,-1.51,-0.9,-22.56,0.054292,852786,343,500000000,stk
MinexCoin,MNX,https://minexcoin.com/,https://github.com/minexcoin/minexcoin,,3838912,2139,1527573267,19000000,30641274,-0.53,-2.61,-22.59,7.98176,80839,257,5864048,minexcoin
Evil Coin,EVIL,http://evilcoin.xyz/,https://github.com/coins4lunch/EvilCoin,,21020383,1165,1527573549,,215490,1.11,-14.45,-22.6,0.0102515,47.43,1152,21020383,evil-coin
Internxt,INXT,https://internxt.com/,https://github.com/internxt,,629610,2022,1527573565,629610,3527325,0.11,-0.89,-22.61,5.6024,33490.9,682,629610,internxt
Eryllium,ERY,https://eryllium.com/,https://github.com/Eryllium/,,5616315,1535,1527573555,,50903,-0.14,-0.29,-22.65,0.00906339,353.377,1267,15616315,eryllium
Enigma,ENG,https://enigma.co/,https://github.com/enigmampc,,74836171,2044,1527573265,,128119525,-0.17,-5.16,-22.68,1.712,4447160,96,150000000,enigma-project
Oyster,PRL,https://oysterprotocol.com/,https://github.com/oysterprotocol,,77966926,2202,1527573269,,39242157,-4.44,-10.67,-22.72,0.503318,571027,225,98592692,oyster
Vertcoin,VTC,http://vertcoin.org/,https://github.com/vertcoin/vertcoin,,44414075,99,1527573542,84000000,71598154,-0.11,-7.35,-22.73,1.61206,825847,155,44414075,vertcoin
OmiseGO,OMG,https://omg.omise.co/,https://github.com/omise/omise-go,,102042552,1808,1527573260,,977641117,-2.06,-5.26,-22.8,9.58072,34956700,20,140245398,omisego
WINCOIN,WC,https://wincoin.co/,https://github.com/Wincoinofficial/wincoin,,,2201,1527573568,,,-0.19,-2.88,-22.86,0.33167,20281.9,1468,451276343,win-coin
Global Tour Coin,GTC,http://www.gtccoinclub.com/,https://github.com/gtccoins/gtccoin,,29887402,1801,1527573560,,95744,-0.16,0.09,-22.89,0.0032035,317.636,1223,89786652,global-tour-coin
Scry.info,DDD,https://home.scry.info/,https://github.com/scryInfo,,300056960,2428,1527573573,,88609521,-2.34,-4.92,-22.9,0.295309,914217,135,1000000000,scryinfo
FlypMe,FYP,https://flyp.me/,https://github.com/flypme,,17638681,2126,1527573567,,1883511,-16.8,-18.44,-22.9,0.106783,45.9948,1041,35277363,flypme
Qtum,QTUM,https://qtum.org/,https://github.com/qtumproject/qtum/,,88629700,1684,1527573558,,1089028576,-1.42,-4.94,-22.91,12.2874,122644000,19,100629700,qtum
CPChain,CPC,http://www.cpchain.io/,https://github.com/cpchain,,288765852,2482,1527573275,,27652882,-0.63,0.85,-22.94,0.0957623,2272680,279,999999999,cpchain
BitConnect,BCC,https://www.bitconnect.co/,https://github.com/bitconnectcoin/,,9588463,1513,1527573554,28000000,5858829,-0.2,-15.55,-22.94,0.611029,1062.85,580,10361042,bitconnect
Elastic,XEL,https://www.elastic.pw/,https://github.com/sprocket-fpga/xel_miner,,91623140,1737,1527573559,,20905469,0,-0.16,-22.96,0.228168,250926,320,100000000,elastic
MicroMoney,AMM,https://www.micromoney.io/,https://github.com/micro-money/prime,,10988016,2286,1527573570,,2028684,1.12,-3.12,-22.96,0.184627,102580,770,17532943,micromoney
Steneum Coin,STN,http://www.steneum.com/,https://github.com/dhabitafx/steneum,,2688257,2362,1527573573,20000000,184954,1.46,-6.19,-22.99,0.0688006,7188.84,973,5843101,steneum-coin
Show,SHOW,http://www.show.one/,https://github.com/ShowCoin/,,,2361,1527573572,,,-2.39,-4.32,-22.99,0.00410218,359424,1408,10000000000,show
Money,$$$,http://moneyfoundation.github.io/moneypage/index.html,https://github.com/moneyfoundation/money,,45887218,1110,1527573549,,58800,-0.16,-11.92,-23,0.0012814,54.9116,1255,45887218,money
ProChain,PRA,https://chain.pro/,https://github.com/prochain,,49562749,2275,1527573570,,15836884,-0.54,-6.11,-23.08,0.319532,11529500,374,100000000,prochain
Musicoin,MUSIC,https://www.musicoin.org/,https://github.com/musicoin,,776117568,1577,1527573555,,8005653,1.29,-6.48,-23.12,0.010315,47342.7,515,776117568,musicoin
Curriculum Vitae,CVH,http://www.cvh.io/,https://github.com/CVHCoin/CVH-Curriculum-Vitae,,,2652,1527573580,,,-0.81,-2.98,-23.12,0.0131371,60926.1,1445,1900000000,curriculum-vitae
Einsteinium,EMC2,https://www.emc2.foundation/,https://github.com/emc2foundation/einsteinium,,217016253,201,1527573543,,38132143,-0.52,-7.17,-23.13,0.175711,628216,229,217016253,einsteinium
Stox,STX,https://www.stox.com/,https://github.com/stx-technologies/stox-token,,42993548,1861,1527573562,,18873050,-1.52,-3.31,-23.14,0.438974,2037980,341,58059868,stox
Stealth,XST,https://stealth.org/,https://github.com/StealthSend/Stealth/,,28911624,448,1527573544,,7115960,0.52,-4.74,-23.16,0.246128,13285.6,541,28911624,stealth
Infinitecoin,IFC,http://www.infiniteco.in,https://github.com/infinitecoin/infinitecoin,,,41,1527573541,,,-4.69,-11.35,-23.17,6.19E-05,9908.89,1476,90596274910,infinitecoin
Groestlcoin,GRS,http://www.groestlcoin.org/,https://github.com/Groestlcoin,,70137379,258,1527573553,105000000,64704958,-1.47,-5.55,-23.19,0.922546,7177830,167,70137379,groestlcoin
EuropeCoin,ERC,https://www.europecoin.eu.org,https://github.com/LIMXTEC/Europecoin-V3,,10071985,964,1527573548,32000000,4171585,-0.93,-6.72,-23.28,0.414177,2608.97,659,10071985,europecoin
Emercoin,EMC,http://emercoin.com/,https://github.com/emercoin/,,54798686,558,1527573545,,120267224,-0.28,-8.85,-23.32,2.19471,1402940,104,54798686,emercoin
Xaurum,XAUR,http://www.xaurum.org/,https://github.com/XaurumTeam/XaurumOnEthereum,,127133248,895,1527573547,,5797289,-2.07,-13.37,-23.34,0.0456001,29228.4,584,127133248,xaurum
RevolverCoin,XRE,http://revolvercoin.org/,https://github.com/RevolverCoin/revolvercoin,,22819007,1284,1527573551,,144577,-0.16,-3.29,-23.35,0.00633581,99.6751,1191,22819007,revolvercoin
Arcblock,ABT,https://www.arcblock.io/,https://github.com/arcblock,,93196613,2545,1527573276,,79653561,-0.68,-0.4,-23.45,0.854683,11794400,143,186000000,arcblock
Macro,MCR,http://whatismacro.com/,https://github.com/doomdorf/Macro,,,2016,1527518056,,,,0.11,-23.45,0.170319,,1625,2500000,macro1
TransferCoin,TX,http://txproject.io/,https://github.com/transferdev/Transfercoin/,,6483231,1032,1527573550,,5111023,-1.35,-2.32,-23.46,0.788345,84964.5,621,6483231,transfercoin
Prime-XI,PXI,https://primexi.com/,https://github.com/Prime-Cryptos/Prime-xi,,20705885,656,1527573546,,136731,-0.32,-2.93,-23.49,0.00660348,316.29,1197,20705885,prime-xi
Cream,CRM,https://creamcoin.com/,https://github.com/creamcoin/CREAM-cryptocurrency,,45108749,1850,1527573560,100000000,558315,-0.18,-2.25,-23.52,0.0123771,277.034,1080,45108749,cream
Omni,OMNI,http://www.omnilayer.org/,https://github.com/OmniLayer,,561055,83,1527573545,,13646878,-0.16,-5.26,-23.53,24.3236,23317.4,408,617371,omni
Dogecoin,DOGE,http://dogecoin.com/,https://github.com/dogecoin/dogecoin,,1.14629E+11,74,1527573547,,365963745,-0.84,-5.03,-23.54,0.00319258,8214190,46,1.14629E+11,dogecoin
QubitCoin,Q2C,https://qubitcoin.cc/,https://github.com/willowrose/QubitCoin,,248793947,129,1527573542,,495918,-0.16,-3.58,-23.57,0.00199329,29.7694,1090,248793947,qubitcoin
Gas,GAS,https://neo.org/,https://github.com/neo-project,,10128375,1785,1527573261,100000000,176778633,-0.39,-1.15,-23.6,17.4538,4054470,77,17190378,gas
SocialCoin,SOCC,http://www.social-coin.co.uk/,https://github.com/SocialCoinNetwk/SocialCoin,,1384879,1774,1527573561,,4929,-0.16,-2.13,-23.62,0.00355945,86.1251,1336,1384879,socialcoin-socc
Matryx,MTX,https://matryx.ai/,https://github.com/matryx,,23224303,2325,1527573571,,9963342,0.6,0.7,-23.68,0.429005,1144460,478,314159265,matryx
Feathercoin,FTC,http://feathercoin.com,https://github.com/FeatherCoin/Feathercoin,,202047320,8,1527573541,336000000,24911222,-0.59,-6.71,-23.7,0.123294,48478.2,292,202047320,feathercoin
OFCOIN,OF,http://www.ofbank.com/,https://github.com/ofproject/,,,2456,1527573574,,,1.9,-8.34,-23.7,0.00106255,979864,1385,51200000000,ofcoin
Social Send,SEND,http://socialsend.io/,https://github.com/SocialSend/,,32074754,2255,1527573570,,2098080,1.89,-4.81,-23.72,0.0654122,4551.22,765,34264697,social-send
DigiByte,DGB,http://www.digibyte.io/,https://github.com/digibyte,,10316546871,109,1527573546,21000000000,314340025,-0.62,-4.39,-23.75,0.0304695,2378700,51,10316546871,digibyte
Bitcoin Gold,BTG,https://bitcoingold.org/,https://github.com/BTCGPU/BTCGPU,,17033511,2083,1527573266,21000000,687058593,-1.09,-6.78,-23.8,40.3357,10971200,27,17133511,bitcoin-gold
Nxt,NXT,https://nxt.org/,https://bitbucket.org/JeanLucPicard/nxt/src,,998999942,66,1527573542,1000000000,126639227,-0.32,-7.15,-23.8,0.126766,2758770,100,998999942,nxt
Nxt,NXT,https://nxt.org/,https://bitbucket.org/JeanLucPicard/nxt/src,,998999942,66,1527573542,1000000000,126639227,-0.32,-7.15,-23.8,0.126766,2758770,101,998999942,nxt
Huncoin,HNC,http://huncoin.org/,https://github.com/huncoin/,,,1742,1527573558,,,-0.18,-13.01,-23.84,0.000569511,9.19291,1584,43499253,huncoin
Cobinhood,COB,https://www.cobinhood.com/,https://github.com/cobinhood/cobinhood-api-public,,362483596,2006,1527573564,,23095389,-5.7,-5.88,-23.87,0.0637143,14872.3,307,1000000000,cobinhood
MojoCoin,MOJO,https://mojocoin.org/,https://github.com/MOJOv3/mojocoin,,12210464,1212,1527573550,,265738,-0.28,-2.01,-23.87,0.0217631,421.693,1132,12210464,mojocoin
Dentacoin,DCN,http://www.dentacoin.com/,https://github.com/Dentacoin,,3.25227E+11,1876,1527573261,8E+12,193482191,-2.72,-1.83,-23.89,0.000594915,484802,69,1.96317E+12,dentacoin
Viacoin,VIA,http://viacoin.org,https://github.com/viacoin/viacoin,,23040773,470,1527573544,23176392,33175488,-0.44,-5.32,-23.89,1.43986,833555,245,23040773,viacoin
Nuls,NULS,https://nuls.io/,https://github.com/nuls-io/nuls,,40000000,2092,1527573266,,126759200,-0.97,-8.31,-23.91,3.16898,2814870,99,40000000,nuls
Game.com,GTC,http://game.com/,https://github.com/GameLeLe,,603490004,2336,1527573571,,78233427,-1.06,-1.35,-23.94,0.129635,2677350,144,2000000000,game
BoutsPro,BOUTS,https://www.bouts.pro,https://github.com/Bouts-Pro,,76615188,2717,1527573580,,1273191,-2.45,-4.32,-23.94,0.016618,33603.3,818,2000000000,boutspro
FoldingCoin,FLDC,http://www.foldingcoin.net/,https://github.com/FoldingCoin,,594644215,606,1527573545,,7196028,0.92,-3.62,-23.95,0.0121014,28684.5,539,1000000000,foldingcoin
Akuya Coin,AKY,http://akuyacoin.co/,https://github.com/akuyacoin/akuyacoin,,,2054,1527573566,,,-0.16,-6.66,-23.95,0.00213567,175.753,1543,5202901,akuya-coin
Bitmark,BTM,http://bitmark.io/,https://github.com/project-bitmark/,,8667660,543,1527573555,,3979739,-0.11,-3.41,-23.97,0.459148,216897,662,8667660,bitmark
Tigereum,TIG,https://www.tigereum.io/,https://github.com/tigertoken/tigereum,,14582493,2523,1527573575,,1027936,-0.53,7.42,-23.97,0.0704911,16123.6,854,19743794,tigereum
ColossusXT,COLX,http://colossusxt.io,https://github.com/ColossusCoinXT/ColossusCoinXT/,,10902200993,2001,1527573565,,19419109,3.04,-11.44,-24.02,0.00178121,103392,336,10961734373,colossusxt
VeriCoin,VRC,http://www.vericoin.info/,https://github.com/vericoin/vericoin,,30988628,323,1527573544,,13250242,-0.17,-3.55,-24.03,0.427584,71341.9,418,30988628,vericoin
Kronecoin,KRONE,https://bitcointalk.org/index.php?topic=2068475.0,https://github.com/Kronecoin,,6914437,1943,1527573563,84000000,47746,-0.16,-3.38,-24.03,0.00690532,293.357,1270,6914437,kronecoin
Legolas Exchange,LGO,https://legolas.exchange/,https://github.com/LegolasExchange/LegolasToken,,119665679,2600,1527573577,,20408264,-1.28,-0.36,-24.07,0.170544,109562,326,217698062,legolas-exchange
Happycoin,HPC,http://happycointech.org/,https://github.com/happycoinmaster/Happycoin,,14447762,1628,1527573557,100000000,561713,-4.48,-5.59,-24.07,0.0388789,10303.6,903,14447762,happycoin
ZClassic,ZCL,http://zclassic.org/,https://github.com/z-classic/zclassic,,4059750,1447,1527573553,21000000,43741776,-0.52,-6.5,-24.09,10.7745,440297,204,4059750,zclassic
ALIS,ALIS,https://alismedia.jp/,https://github.com/AlisProject,,38805314,2040,1527573566,,6041561,-1.77,-4.97,-24.15,0.155689,11115.1,571,75209200,alis
SmartCash,SMART,https://smartcash.cc/,https://github.com/SmartCash/smartcash,,993201058,1828,1527573561,5000000000,81907305,0.28,-4.9,-24.17,0.082468,81395.1,139,1594245337,smartcash
Kore,KORE,http://kore.life/,https://github.com/Kore-Core/kore,,2022465,400,1527573544,12000000,4931214,2.93,-0.18,-24.17,2.43822,82851.6,628,2022465,korecoin
PutinCoin,PUT,https://putincoin.org,https://github.com/PutinCoinPUT/PutinCoin,,430204772,1299,1527573552,2000000000,1588467,-0.14,-9.55,-24.18,0.00369235,496.981,1044,430204772,putincoin
Mercury,MER,https://www.darcr.us/,https://github.com/SigwoTechnologies,,100000000,1590,1527573556,,15713500,-1.28,-13.4,-24.19,0.157135,959174,377,100000000,mercury
Woodcoin,LOG,http://woodcoin.org/,https://github.com/funkshelper/woodcore,,8035193,859,1527573546,,820843,-0.16,-2.4,-24.22,0.102156,169.988,1064,8035193,woodcoin
BitcoinZ,BTCZ,https://btcz.rocks/en/,https://github.com/bitcoinz-pod/bitcoinz,,1841037683,2041,1527573565,21000000000,3485637,-0.1,1.08,-24.23,0.0018933,58974.9,686,1841037683,bitcoinz
Ethereum,ETH,https://www.ethereum.org/,https://github.com/ethereum,,99732576,1027,1527573259,,52273533105,-0.96,-3.93,-24.3,524.137,2176630000,2,99732576,ethereum
Matchpool,GUP,https://matchpool.co/,https://github.com/Matchpool/,,75000000,1616,1527573556,,14502675,-0.61,-8.74,-24.31,0.193369,821965,389,98855150,guppy
Interzone,ITZ,https://interzone.space/,https://github.com/projectinterzone/ITZ,,2652019,1994,1527573563,,32473,-0.18,0.8,-24.36,0.0122445,279.338,1289,3112019,interzone
TopCoin,TOP,http://topcoin.us/,https://github.com/cloudstick/TopCoin3,,,135,1527573543,,,-0.16,-2.13,-24.4,0.00106783,62.4132,1556,41643721,topcoin
DROXNE,DRXNE,http://droxne.net/,https://github.com/droxdev/Drox,,73178771,1964,1527573564,,390714,-0.16,-2.86,-24.43,0.00533917,945.28,932,93745992,droxne
Pirl,PIRL,https://pirl.io/,https://github.com/pirl,,17993020,2105,1527573566,,5723742,-0.2,-9.02,-24.46,0.318109,39957.2,588,17993020,pirl
OriginTrail,TRAC,https://origintrail.io/,https://github.com/origintrail,,268253992,2467,1527573274,,49338347,-0.05,-1.75,-24.48,0.183924,318695,194,500000000,origintrail
Denarius,DNR,https://denarius.io/,https://github.com/carsenk/denarius,,2904408,1769,1527573560,10000000,3097841,-2.81,-8.69,-24.49,1.0666,16494.4,707,2904408,denarius-dnr
BitShares,BTS,https://bitshares.org,https://github.com/bitshares,,2628550000,463,1527573544,3600570502,487872023,-1.43,-5.29,-24.53,0.185605,14841800,34,2628550000,bitshares
PinkCoin,PINK,http://getstarted.with.pink/,https://github.com/PinkDev/Pink2,,381906699,313,1527573544,,6932103,1.44,-7.06,-24.54,0.0181513,36160.9,551,392906699,pinkcoin
DopeCoin,DOPE,http://www.dopecoin.com/,https://github.com/dopecoin-dev/DopeCoinGold,,116845228,145,1527573549,,3270720,-0.16,-9.31,-24.56,0.0279919,20197.6,696,116845228,dopecoin
Cybereits,CRE,https://cybereits.com/,https://github.com/Cybereits,,,2719,1527573580,,,-3.9,-6.79,-24.56,0.0210748,157943,1427,1000000000,cybereits
OKCash,OK,http://okcash.co,https://github.com/okcashpro/okcash,,74033089,760,1527573546,105000000,7897628,0.5,-5.19,-24.57,0.106677,121898,519,74033089,okcash
Blocktix,TIX,https://blocktix.io/,https://github.com/blocktix,,40000000,1873,1527573561,,13956800,-1.24,-5.99,-24.59,0.34892,826850,400,62500000,blocktix
Hush,HUSH,https://myhush.org/,https://github.com/MyHush,,3958088,1466,1527573554,21000000,2978477,-4.73,-9.12,-24.59,0.752504,10243.6,714,3958088,hush
LiteBitcoin,LBTC,http://www.lbtc.info/,https://github.com/litebitcoins/litebitcoin,,28940333,1825,1527573560,1000000000,62456,0.1,-6.7,-24.62,0.00215809,1116.66,1001,172585874,litebitcoin
IrishCoin,IRL,http://irishcoin.org/,https://github.com/IrishCoinProject/IrishCoin,,35421799,988,1527573548,,221904,-0.16,-11.09,-24.62,0.00626462,22.4595,1150,39921799,irishcoin
Netko,NETKO,http://netko.tech/,https://github.com/netkotech/netko,,5476840,1582,1527573557,,550767,-0.16,-3.02,-24.63,0.100563,197.993,1083,5476840,netko
carVertical,CV,https://www.carvertical.com/,https://github.com/carVertical,,5583562626,2450,1527573573,,12301594,-0.75,-2.07,-24.65,0.00220318,76083.1,435,9931143978,carvertical
Fantasy Cash,FANS,https://www.fantasycash.io/,https://github.com/FootyCash/,,4602101,1234,1527573551,,956975,-0.16,-6.4,-24.66,0.207943,1506.86,860,4602101,fantasy-cash
CannabisCoin,CANN,http://cannabiscoin.net,https://github.com/cannabiscoindev/cannabiscoin420,,77231176,506,1527573547,,2478549,-0.18,-5.7,-24.68,0.0320926,35456.9,739,91859176,cannabiscoin
FujiCoin,FJC,http://www.fujicoin.org/,https://github.com/fujicoin/fujicoin,,1310942755,960,1527573548,10000000000,653927,-0.14,-8.75,-24.79,0.000498822,815.781,893,1310942755,fujicoin
Zayedcoin,ZYD,http://www.zayedcoin.net/,https://github.com/ZayedCoin/Zayedcoin,,6243840,1389,1527573552,,29781,-0.18,-4.63,-24.82,0.00476966,6.0507,1295,6243840,zayedcoin
FinCoin,FNC,http://fincoin.co/,https://github.com/Fincoinltd/FNC,,12878667,1800,1527573561,,126521,-0.16,,-24.86,0.00982407,9.82407,1202,1812878667,fincoin
IoT Chain,ITC,https://iotchain.io/,https://github.com/IoTChainCode,,49421726,2251,1527573269,,43184507,-2.08,-1.88,-24.9,0.873796,3570290,206,100000000,iot-chain
Syscoin,SYS,http://syscoin.org,https://github.com/syscoin/,,534342635,541,1527573545,888000000,177985257,-0.15,-3.73,-24.92,0.333092,827023,76,534342635,syscoin
Debitum,DEB,https://debitum.network/,https://github.com/debitum,,189285517,2584,1527573578,,7376438,0.46,-2.82,-24.92,0.0389699,69079.5,533,400000000,debitum-network
BlockCAT,CAT,https://blockcat.io/,https://github.com/iondbproject/iondb,,7360121,1882,1527573561,,3073793,-0.22,-3.07,-24.94,0.417628,9571.15,708,9200151,blockcat
BigUp,BIGUP,http://bigup.club/,https://github.com/BigUps/,,2137572489,1198,1527573550,,495393,-0.98,-5.3,-24.94,0.000231755,144.617,1091,2137572489,bigup
Bancor,BNT,https://bancor.network/,https://github.com/bancorprotocol/,,51764340,1727,1527573259,,178844758,-1.77,-3.96,-24.95,3.45498,10460000,74,75840643,bancor
Ontology,ONT,https://ont.io/,https://github.com/ontio,,122972076,2566,1527573277,,687615578,-2.2,-9.36,-25.01,5.59164,58356400,26,1000000000,ontology
SmartMesh,SMT,https://smartmesh.io/,https://github.com/SmartMeshFoundation,,1413716694,2277,1527573570,,67319634,-0.91,0.54,-25.01,0.0476189,5178770,160,3141592653,smartmesh
Bee Token,BEE,https://www.beetoken.com/,https://github.com/thebeetoken/,,169022722,2557,1527573577,,7961832,-0.82,-2.81,-25.06,0.0471051,26902,517,500000000,bee-token
IPChain,IPC,https://www.ipcchain.org/,https://github.com/IPCChain/ipchain,,,2433,1527573574,,,-1.51,-2.68,-25.09,0.768289,254826,1415,96000000,ipchain
Masari,MSR,https://getmasari.org/,https://github.com/masari-project/masari,,5581906,2674,1527573580,18500000,2649217,1.64,3.91,-25.1,0.474608,21111.6,727,5581906,masari
AdEx,ADX,https://www.adex.network/,https://github.com/AdExBlockchain,,73430701,1768,1527573559,100000000,41577050,-1.55,-6.47,-25.13,0.566208,3150990,215,100000000,adx-net
GoldBlocks,GB,http://goldblocks.eu/,https://github.com/goldblockscoin/goldblocks,,15542147,1285,1527573551,,175618,-0.19,-7.36,-25.13,0.0112995,308.578,1177,15542147,goldblocks
CarTaxi Token,CTX,https://cartaxi.io/,https://github.com/CarTaxiico,,39928144,2152,1527573567,,251623,-0.73,-9.74,-25.14,0.00630189,7285.55,955,59928144,cartaxi-token
Hshare,HSR,https://h.cash/,https://github.com/HcashOrg/hcashd,,43042296,1903,1527573262,84000000,288962735,-0.39,-3.35,-25.16,6.71346,29544600,54,43042296,hshare
I/O Coin,IOC,http://iocoin.io/,https://github.com/IOCoin/DIONS,,16739451,495,1527573544,,14478704,-0.26,-8.92,-25.17,0.864945,16901.3,390,16739451,iocoin
MarteXcoin,MXT,http://martexcoin.org/,https://github.com/martexcoin/martexcoin,,3003406,1266,1527573552,5000000,1174079,-0.02,-13.57,-25.18,0.390916,708.496,837,3003406,martexcoin
Tokenbox,TBX,https://tokenbox.io/,https://github.com/zeriontech/,,11159772,2452,1527573574,,2048376,-0.02,-15.89,-25.18,0.18355,27.8519,1039,16051590,tokenbox
BlazerCoin,BLAZR,http://blazercoin.cf/,https://github.com/FlikkaFlak/blazercoin,,,1623,1527573557,,,-0.05,-8.37,-25.18,0.00193154,20.304,1578,,blazercoin
RefToken,REF,https://reftoken.io/,https://github.com/alexanderanter,,732429,2436,1527573574,,2486370,-0.86,-36.28,-25.24,3.39469,16442.7,738,50000000,reftoken
